id;user_id;news_id;comment_id;comment;created;likes_cnt;dislikes_cnt;needs_mod
1736;48;489;527;quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede;2016-02-24 11:14:00;75;167;0
1737;249;264;;in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes;2016-02-18 00:43:00;152;26;0
1738;20;280;466;odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula;2017-08-28 13:30:00;125;196;0
1739;274;421;;mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit;2018-02-03 12:33:00;44;21;0
1740;60;279;1639;pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl;2015-03-18 18:29:00;81;21;0
1742;266;129;;quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent;2016-02-29 02:03:00;85;51;0
1743;93;342;;arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam;2015-07-28 18:01:00;152;125;0
1744;15;142;;rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi;2017-11-07 08:01:00;7;59;0
1746;8;252;;sapien varius ut blandit;2015-07-22 14:34:00;22;59;0
1747;286;395;;non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi;2017-10-30 09:33:00;175;121;0
1748;147;300;;ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium;2016-03-27 18:55:00;141;115;0
1749;80;709;228;sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas;2016-02-04 17:03:00;138;88;0
1750;12;863;;accumsan felis ut;2016-10-09 18:10:00;155;33;0
1751;90;682;;lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis;2016-05-03 19:36:00;117;105;0
1753;237;432;;consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus;2016-06-20 18:59:00;70;193;0
1754;61;173;;scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget;2015-06-04 01:24:00;79;11;0
1755;289;793;903;cubilia curae nulla;2015-11-01 19:00:00;113;166;0
1756;90;737;649;ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed;2015-05-26 15:20:00;36;184;1
1757;65;89;;nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede;2017-02-20 18:51:00;55;118;0
1758;206;42;1181;nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat;2017-08-05 03:24:00;19;168;0
1759;39;491;;dictumst maecenas ut massa quis augue;2015-07-23 07:06:00;48;146;0
1760;184;308;1351;montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam;2015-12-12 10:19:00;23;199;0
1761;86;542;;lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue;2015-03-13 13:51:00;185;124;0
1762;209;224;;in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula;2015-04-03 05:42:00;79;200;0
1763;138;851;;neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede;2016-04-23 20:12:00;19;146;0
1764;164;493;;in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel;2017-12-14 16:27:00;20;149;0
1765;18;829;925;augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum;2017-08-26 02:38:00;70;123;0
1766;196;122;;fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta;2017-09-12 02:33:00;69;148;0
1767;88;445;1456;sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat;2015-03-03 05:08:00;77;128;0
1768;167;515;;erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean;2015-06-15 07:58:00;147;161;0
1769;219;908;;ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non;2015-04-13 01:42:00;48;136;0
1770;35;258;;interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus;2015-07-31 05:41:00;156;64;0
1771;78;524;;pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam;2016-03-20 18:06:00;193;147;0
1772;37;742;1348;semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur;2016-12-26 00:20:00;197;8;0
1774;273;587;528;parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede;2015-07-25 23:56:00;118;192;0
1775;87;267;;lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo;2015-03-23 13:31:00;194;63;0
1776;154;97;1145;ipsum dolor sit amet consectetuer adipiscing;2017-11-04 18:35:00;72;113;0
1777;27;816;;leo pellentesque ultrices mattis odio donec vitae;2017-02-08 16:42:00;105;2;1
1778;191;904;;risus dapibus augue vel accumsan tellus;2015-09-20 14:54:00;47;171;0
1779;84;686;1049;sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis;2017-02-17 00:55:00;183;150;0
1780;7;42;;donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet;2017-05-14 09:20:00;114;6;0
1781;49;151;288;est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et;2017-02-26 08:47:00;196;31;0
1782;42;245;;ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus;2015-11-26 07:49:00;21;7;0
1783;230;482;;condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris;2016-02-24 22:27:00;95;8;0
1784;198;689;;lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi;2016-12-21 14:02:00;133;99;0
1786;76;694;1534;turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget;2015-06-12 09:54:00;0;73;0
1787;299;65;;in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer;2018-01-12 17:54:00;84;16;0
1788;104;77;;volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus;2015-06-25 22:55:00;57;5;0
1789;31;566;;ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat;2015-08-13 16:02:00;27;131;0
1790;12;583;;sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper;2017-07-08 03:03:00;44;155;0
1791;218;509;;ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam;2016-03-07 14:58:00;59;59;0
1792;254;52;;pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus;2016-12-02 02:38:00;151;156;0
1793;276;559;;donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis;2015-02-27 03:50:00;158;93;0
1794;68;192;;quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis;2015-08-20 07:11:00;68;20;0
1795;113;567;;in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis;2015-02-16 23:55:00;189;91;0
1796;6;244;261;in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu;2018-01-03 03:13:00;137;153;0
1797;91;352;;sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum;2015-04-09 07:53:00;68;167;0
1799;238;655;;massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo;2015-08-29 22:26:00;69;47;0
1800;37;492;;nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor;2016-01-29 04:10:00;112;2;0
1801;269;646;;erat volutpat in congue etiam justo etiam pretium iaculis justo in;2016-03-14 02:22:00;155;105;0
1802;76;859;;in felis eu sapien cursus vestibulum proin;2015-09-25 09:19:00;24;169;0
1803;53;228;;metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem;2016-10-02 12:07:00;69;190;0
1804;76;646;;turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae;2018-01-13 18:16:00;99;8;0
1805;294;57;;eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed;2017-09-24 11:10:00;86;55;0
1806;66;239;;tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus;2016-05-10 21:16:00;176;164;0
1807;186;74;;nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in;2017-03-12 14:40:00;47;63;0
1809;59;407;;in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum;2017-11-04 15:48:00;170;84;0
1810;31;387;;in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum;2015-10-12 11:37:00;33;152;0
1811;54;505;;erat tortor sollicitudin;2017-02-27 15:44:00;84;26;0
1812;147;702;;eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin;2016-10-13 01:33:00;2;163;0
1813;253;351;;nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse;2016-10-26 01:10:00;185;10;0
1814;272;258;;posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero;2015-05-23 17:42:00;74;121;0
1815;236;754;;erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis;2016-12-02 09:43:00;173;200;0
1816;10;675;;tortor id nulla ultrices;2017-09-14 07:14:00;103;138;0
1817;276;707;;turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas;2016-09-26 13:11:00;4;21;0
1818;273;351;;lorem integer tincidunt ante vel ipsum praesent;2015-11-23 09:20:00;87;93;0
1819;137;51;;nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi;2016-06-28 07:57:00;27;96;1
1820;49;336;1313;aenean auctor gravida sem praesent;2015-05-25 13:36:00;181;98;0
1821;233;229;1645;habitasse platea dictumst etiam faucibus;2016-10-09 20:34:00;24;70;0
1822;204;96;;dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum;2017-06-02 04:39:00;144;21;0
1823;46;559;1237;donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices;2017-05-13 11:12:00;70;18;0
1824;68;660;;ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat;2017-07-29 13:35:00;106;33;0
1825;275;143;;turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a;2016-01-22 02:22:00;125;121;0
1827;232;111;;aenean sit amet justo morbi ut;2017-05-26 13:01:00;123;93;0
1828;21;57;;cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris;2016-04-26 07:26:00;181;7;0
1829;254;733;;non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat;2015-04-04 02:40:00;48;166;0
1830;28;262;;dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam;2017-03-24 00:15:00;61;196;0
1831;120;673;;dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus;2017-01-14 07:43:00;9;59;0
1832;177;887;;id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum;2017-10-14 09:02:00;10;125;0
1833;219;256;728;odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas;2017-01-26 16:57:00;135;13;0
1834;169;128;;quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit;2016-05-17 10:12:00;69;10;0
1835;17;481;;vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis;2016-06-13 20:51:00;153;144;0
1836;219;910;;massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc;2016-02-23 10:25:00;185;3;0
1837;50;296;1355;interdum mauris ullamcorper purus sit amet nulla quisque;2017-10-05 11:04:00;129;130;0
1838;76;844;;nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio;2017-03-25 14:27:00;151;155;0
1839;31;885;;at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit;2017-08-09 02:07:00;50;141;0
1840;231;717;;rutrum neque aenean auctor gravida sem;2016-04-23 15:01:00;104;159;1
1841;153;678;;odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin;2017-05-05 12:42:00;70;64;0
1842;87;776;;blandit nam nulla integer;2017-12-02 10:08:00;51;103;0
1843;2;569;;ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis;2017-01-03 13:40:00;42;65;0
1845;80;817;;enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum;2016-04-08 03:30:00;145;112;0
1847;199;511;;cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat;2017-02-17 04:39:00;87;145;0
1848;83;425;;magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo;2015-08-02 02:57:00;114;176;0
1849;52;168;1308;lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla;2017-09-26 13:44:00;61;100;0
1851;97;731;1338;id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum;2015-12-24 20:08:00;187;71;0
1852;151;130;1242;mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean;2016-12-06 12:33:00;32;119;0
1853;61;570;;luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum;2017-08-15 17:05:00;68;41;0
1854;135;721;;mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in;2016-01-30 10:36:00;118;145;0
1855;157;256;;faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi;2017-01-18 16:22:00;148;101;0
1856;152;715;360;interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id;2016-12-09 01:59:00;111;78;0
1857;6;27;45;convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor;2017-06-10 15:55:00;94;14;0
1858;287;73;;in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem;2015-08-29 09:50:00;154;41;0
1859;210;264;;cubilia curae mauris viverra diam vitae;2016-03-04 10:56:00;127;33;0
1860;123;636;109;elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae;2018-01-06 14:55:00;39;6;0
1861;47;668;28;elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem;2016-12-12 08:23:00;17;75;1
1863;275;7;;ipsum dolor sit amet consectetuer adipiscing elit proin interdum;2015-04-30 02:32:00;14;64;0
1864;93;575;;velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros;2017-02-07 15:19:00;24;139;0
1865;10;200;;vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat;2016-10-26 08:41:00;98;96;0
1866;118;885;;ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla;2016-08-22 02:25:00;49;44;0
1868;72;776;1257;vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi;2016-11-13 16:36:00;15;48;0
1869;243;612;;ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est;2016-05-07 10:52:00;58;152;0
1870;253;41;1626;sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor;2017-10-30 13:13:00;121;146;0
1871;87;87;;nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices;2016-05-25 03:17:00;122;78;0
1872;36;750;;sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus;2015-12-16 20:13:00;175;34;0
1873;174;652;380;id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien;2016-01-01 00:34:00;60;156;0
1874;93;879;1562;et ultrices posuere cubilia curae;2017-05-08 16:47:00;93;167;0
1875;169;595;1586;justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend;2016-02-03 22:17:00;31;58;0
1876;47;562;;habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo;2017-06-25 21:50:00;121;153;0
1877;79;406;;eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum;2017-01-31 17:45:00;116;172;0
1878;207;717;;eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec;2015-05-17 00:39:00;107;41;0
